"","INSTNM","md_earn_wne_p10.REPORTED.EARNINGS","PREDDEG","index_std","AfterScorecardRelease","HighEarning"
"1177","Southwestern Christian University",28200,3,0.028706291859317,0,0
"1178","Southwestern Oklahoma State University",37000,3,-0.0210829315483503,0,0
"1179","Southwestern University",47200,3,0.0875264890480476,0,1
"1180","Spalding University",40000,3,0.109143026367122,0,0
"1181","Spelman College",46400,3,0.058128507973052,0,1
"1182","Spring Arbor University",40400,3,0.118235248245175,0,0
"1183","Spring Hill College",43800,3,0.0294448238363381,0,1
"1184","Springfield College",45100,3,0.18483743200323,0,1
"1185","Springfield College-School of Human Services",45100,3,0.18483743200323,0,1
"1186","St Andrews University",35800,3,0.139933042720768,0,0
"1187","St Bonaventure University",45200,3,0.0174390266965093,0,1
"1188","St Catherine University",45300,3,0.0116143292476403,0,1
"1189","St Francis College",49000,3,0.0815364479603977,0,1
"1190","St John's University-New York",54100,3,0.0215265604749951,0,1
"1191","St Lawrence University",45500,3,0.00609456849613091,0,1
"1192","St Mary's College of Maryland",48200,3,-0.078344503615842,0,1
"1193","St Mary's University",46300,3,0.0236905685844731,0,1
"1194","St Olaf College",44800,3,-0.0978761034590909,0,1
"1195","St Thomas Aquinas College",48000,3,-0.0519338054654292,0,1
"1196","St Thomas University",42600,3,0.00407297996744888,0,1
"1197","Stanford University",80900,3,-0.0164261315293194,0,1
"1198","State University of New York at New Paltz",46000,3,0.0423241593251444,0,1
"1199","Stephen F Austin State University",39700,3,-0.00654128956740407,0,0
"1200","Stephens College",30700,3,0.0693543788076893,0,0
"1201","Stetson University",42600,3,-0.0169123553123101,0,1
"1202","Stevens Institute of Technology",82800,3,-0.0339640915368606,0,1
"1203","Stevenson University",51400,3,0.0630362624963373,0,1
"1204","Stillman College",24700,3,0.0225356963109765,0,0
"1205","Stonehill College",58800,3,-0.0372823830305575,0,1
"1206","Stony Brook University",55500,3,-0.0361189890184944,0,1
"1207","Strayer University-Alabama",51700,3,0.30323678386141,0,1
"1208","Strayer University-Arkansas",51700,3,0.298471912546832,0,1
"1209","Strayer University-Delaware",51700,3,0.308430890923804,0,1
"1210","Strayer University-District of Columbia",51700,3,0.0620452686811731,0,1
"1211","Strayer University-Florida",51700,3,0.259292115835731,0,1
"1212","Strayer University-Georgia",51700,3,0.303625683657774,0,1
"1213","Strayer University-Global Region",51700,3,0.0620452686811731,0,1
"1214","Strayer University-Kentucky",51700,3,0.307817751567053,0,1
"1215","Strayer University-Louisiana",51700,3,0.302120597218618,0,1
"1216","Strayer University-Maryland",51700,3,0.199634625580267,0,1
"1217","Strayer University-Mississippi",51700,3,0.310308181708764,0,1
"1218","Strayer University-Ohio",51700,3,0.304034036340846,0,1
"1219","Strayer University-Pennsylvania",51700,3,0.301462018682648,0,1
"1220","Strayer University-Tennessee",51700,3,0.302129176976931,0,1
"1221","Strayer University-Texas",51700,3,0.309435550189921,0,1
"1222","Strayer University-Utah",51700,3,0.306833158820398,0,1
"1223","Strayer University-Virginia",51700,3,0.235950467927259,0,1
"1224","Suffolk University",49900,3,0.0587952918320841,0,1
"1225","Sul Ross State University",38000,3,0.0526121419347101,0,0
"1226","SUNY at Albany",50900,3,0.061775233124572,0,1
"1227","SUNY at Binghamton",58400,3,-0.00957919688727246,0,1
"1228","SUNY at Fredonia",40600,3,0.0771832710553625,0,0
"1229","SUNY at Purchase College",34700,3,0.0375780875720314,0,0
"1230","SUNY College at Brockport",40100,3,0.00214880820985438,0,0
"1231","SUNY College at Cortland",45300,3,0.00295018497917936,0,1
"1232","SUNY College at Geneseo",46700,3,0.00902561452402935,0,1
"1233","SUNY College at Old Westbury",42900,3,-0.0477894953225556,0,1
"1234","SUNY College at Oswego",40700,3,-0.0114702453551445,0,0
"1235","SUNY College at Plattsburgh",40600,3,-0.0424429539301081,0,0
"1236","SUNY College at Potsdam",38000,3,-0.0377438273083448,0,0
"1237","SUNY College of Environmental Science and Forestry",44600,3,0.0456241144672691,0,1
"1238","SUNY Downstate Medical Center",121500,3,0.108259489018167,0,1
"1239","SUNY Empire State College",39400,3,0.0247981118294104,0,0
"1240","SUNY Institute of Technology at Utica-Rome",47900,3,-0.00443554117822009,0,1
"1241","SUNY Maritime College",77300,3,0.00717859608117578,0,1
"1242","SUNY Oneonta",42400,3,-0.0471097765358204,0,1
"1243","Susquehanna University",50000,3,-0.0273823789057712,0,1
"1244","Swarthmore College",49400,3,0.00409053506478512,0,1
"1245","Sweet Briar College",38600,3,0.0177688382196886,0,0
"1246","Syracuse University",56600,3,-0.0421373509613365,0,1
"1247","Tabor College",34400,3,0.000302402650083048,0,0
"1248","Talladega College",25600,3,0.0357984702824659,0,0
"1249","Tarleton State University",40400,3,0.0818847967170896,0,0
"1250","Taylor University",38600,3,0.082879366221457,0,0
"1251","Temple University",46500,3,0.0240269810402438,0,1
"1252","Tennessee State University",35800,3,0.0120813221928029,0,0
"1253","Tennessee Technological University",37700,3,0.0184681945841664,0,0
"1254","Tennessee Temple University",33300,3,0.165666117888266,0,0
"1255","Tennessee Wesleyan College",35300,3,0.0449710758298113,0,0
"1256","Texas A & M International University",45200,3,0.0395696469247964,0,1
"1257","Texas A & M University-College Station",52900,3,0.00260336239665618,0,1
"1258","Texas A & M University-Commerce",37100,3,0.0770866578941325,0,0
"1259","Texas A & M University-Corpus Christi",42400,3,0.0284691710451706,0,1
"1260","Texas A & M University-Kingsville",39700,3,0.0296401139804714,0,0
"1261","Texas A & M University-Texarkana",35800,3,0.0272598483504422,0,0
"1262","Texas Christian University",49100,3,-0.0505511297848464,0,1
"1263","Texas College",23300,3,0.0764058641682898,0,0
"1264","Texas Lutheran University",43600,3,0.0228219683714376,0,1
"1265","Texas Southern University",31300,3,-0.0101893381501999,0,0
"1266","Texas State University",43700,3,0.0278159195270402,0,1
"1267","Texas Tech University",46100,3,-0.0379986607392189,0,1
"1268","Texas Tech University Health Sciences Center",65000,3,0.0033691111027572,0,1
"1269","Texas Wesleyan University",39500,3,0.110747085396873,0,0
"1270","Texas Woman's University",44800,3,-0.0136597810677322,0,1
"1271","The Art Institute of Atlanta",31600,3,0.176047605482317,0,0
"1272","The Art Institute of Austin",32900,3,0.149886585015825,0,0
"1273","The Art Institute of Charleston",31600,3,0.111146510778767,0,0
"1274","The Art Institute of Colorado",32400,3,0.136358707384033,0,0
"1275","The Art Institute of Houston",32900,3,0.200045233452284,0,0
"1276","The Art Institute of Indianapolis",25200,3,0.0049702900014601,0,0
"1277","The Art Institute of Las Vegas",25200,3,0.0494461417978614,0,0
"1278","The Art Institute of Philadelphia",31700,3,0.194158915717596,0,0
"1279","The Art Institute of Phoenix",25200,3,0.0762625337435673,0,0
"1280","The Art Institute of Pittsburgh",29200,3,0.155415559029189,0,0
"1281","The Art Institute of Portland",33000,3,0.136340227210595,0,0
"1282","The Art Institute of Salt Lake City",25200,3,0.133334132600265,0,0
"1283","The Art Institute of Seattle",34100,3,0.0205227903393695,0,0
"1284","The Art Institute of Tennessee-Nashville",31600,3,0.190662652073612,0,0
"1285","The Art Institute of Tucson",25200,3,-0.0108543999590771,0,0
"1286","The Art Institute of Washington",31600,3,0.100037901745455,0,0
"1287","The Art Institute of Wisconsin",25200,3,0.127437239887514,0,0
"1288","The Art Institutes International-Minnesota",33000,3,0.117487468419207,0,0
"1289","The Art Institutes Internationalâ??Kansas City",25200,3,0.110062578332072,0,0
"1290","The Boston Conservatory",27500,3,-0.0584892826412099,0,0
"1291","The College of Idaho",38900,3,-0.220693435897702,0,0
"1292","The College of New Jersey",56800,3,0.0402981266010419,0,1
"1293","The College of New Rochelle",37400,3,0.0443044546548773,0,0
"1294","The College of Saint Rose",42700,3,-0.0466702004321983,0,1
"1295","The College of Saint Scholastica",47500,3,0.0719546459992443,0,1
"1296","The College of Wooster",44400,3,-0.0663066846965746,0,1
"1297","The Evergreen State College",31800,3,0.0772191457161535,0,0
"1298","The Illinois Institute of Art-Chicago",34900,3,0.127540555426911,0,0
"1299","The Juilliard School",30100,3,-0.0163825975253949,0,0
"1300","The Master's College and Seminary",40900,3,0.0300648083839336,0,0
"1301","The National Hispanic University",42900,3,0.197711522549868,0,1
"1302","The New England Conservatory of Music",29500,3,0.0412508064453713,0,0
"1303","The New England Institute of Art",34900,3,0.091461242650112,0,0
"1304","The New School",39400,3,-0.00958489540877111,0,0
"1305","The Richard Stockton College of New Jersey",46800,3,0.117344325282381,0,1
"1306","The Sage Colleges",39300,3,0.0385624168118079,0,0
"1307","The University of Alabama",42400,3,-0.0364470085833289,0,1
"1308","The University of Findlay",40600,3,-0.0422411080377582,0,0
"1309","The University of Montana",34100,3,-0.0354461000331204,0,0
"1310","The University of Montana-Western",31700,3,-0.0303936976893875,0,0
"1311","The University of Tampa",44400,3,-0.0714495890582461,0,1
"1312","The University of Tennessee-Chattanooga",36500,3,-0.052205534177815,0,0
"1313","The University of Tennessee-Knoxville",42300,3,-0.0228252863133977,0,1
"1314","The University of Tennessee-Martin",34800,3,-0.0457195262434889,0,0
"1315","The University of Texas-Pan American",40500,3,0.193610587316447,0,0
"1316","The University of Texas at Arlington",46400,3,0.093122612036641,0,1
"1317","The University of Texas at Austin",52800,3,0.0917837652096126,0,1
"1318","The University of Texas at Brownsville",29400,3,0.267438911822135,0,0
"1319","The University of Texas at Dallas",49500,3,0.0682629876697653,0,1
"1320","The University of Texas at El Paso",39800,3,0.00867187812158533,0,0
"1321","The University of Texas at San Antonio",44100,3,0.0970430786666295,0,1
"1322","The University of Texas at Tyler",41600,3,0.0199176806355132,0,1
"1323","The University of Texas Health Science Center at Houston",77700,3,0.00808670754301437,0,1
"1324","The University of Texas Health Science Center at San Antonio",71000,3,0.128023045458199,0,1
"1325","The University of Texas Medical Branch",68500,3,0.10301399128815,0,1
"1326","The University of Texas of the Permian Basin",42400,3,-0.0125755174140009,0,1
"1327","The University of the Arts",31100,3,0.00640743910179831,0,0
"1328","The University of Virginia's College at Wise",36500,3,0.0383479125798149,0,0
"1329","The University of West Florida",36300,3,0.0173426262380291,0,0
"1330","Thiel College",37200,3,-0.0782444450161247,0,0
"1331","Thomas College",36600,3,-0.00745741361908623,0,0
"1332","Thomas Edison State College",49100,3,0.207991758574437,0,1
"1333","Thomas Jefferson University",78000,3,0.083372441018982,0,1
"1334","Thomas More College",45800,3,-0.028889517776134,0,1
"1335","Thomas University",37400,3,0.0608349877458801,0,0
"1336","Tiffin University",38200,3,0.0217155324274816,0,0
"1337","Toccoa Falls College",26400,3,-0.0361408189878735,0,0
"1338","Tougaloo College",29500,3,-0.0116690539336975,0,0
"1339","Touro College",29400,3,0.145177791457147,0,0
"1340","Towson University",49500,3,0.0336631353104889,0,1
"1341","Transylvania University",41100,3,-0.101939285067426,0,1
"1342","Trevecca Nazarene University",39500,3,0.0843066891460001,0,0
"1343","Trine University",42600,3,-0.0761821364085418,0,1
"1344","Trine University-Regional/Non-Traditional Campuses",42600,3,0.00467419618858707,0,1
"1345","Trinity Baptist College",26700,3,0.0366624440775309,0,0
"1346","Trinity Bible College",26800,3,-0.00345551851604313,0,0
"1347","Trinity Christian College",41400,3,0.0656055676236853,0,1
"1348","Trinity College",56100,3,0.0547922709490009,0,1
"1349","Trinity College of Florida",31700,3,-0.0215416093148349,0,0
"1350","Trinity International University-Florida",38200,3,0.0563498501799202,0,0
"1351","Trinity International University-Illinois",38200,3,0.0530953907575762,0,0
"1352","Trinity University",53200,3,0.0273208228291706,0,1
"1353","Trinity Washington University",52100,3,0.143901015852336,0,1
"1354","Troy University",36600,3,0.115711962471578,0,0
"1355","Truett-McConnell College",32400,3,0.0907529152196932,0,0
"1356","Truman State University",42700,3,0.00809366748544359,0,1
"1357","Tufts University",67800,3,0.0112208154302778,0,1
"1358","Tulane University of Louisiana",52400,3,-0.00357605654174107,0,1
"1359","Tusculum College",40000,3,0.0176413101215452,0,0
"1360","Tuskegee University",37100,3,-0.0478251217739383,0,0
"1361","Union Institute & University",39300,3,0.101558952727057,0,0
"1362","Union University",37400,3,0.124570717564317,0,0
"1363","United States Merchant Marine Academy",89000,3,0.0423245615930114,0,1
"1364","Unity College",36100,3,-0.0520190122141169,0,0
"1365","Universidad Adventista de las Antillas",21600,3,0.125967095746702,0,0
"1366","Universidad Del Este",19200,3,-0.0447662917886251,0,0
"1367","Universidad del Sagrado Corazon",20100,3,0.116496107298169,0,0
"1368","Universidad Del Turabo",18900,3,-0.00430210245536843,0,0
"1369","Universidad Metropolitana",19800,3,0.0108144176797991,0,0
"1370","Universidad Politecnica de Puerto Rico",25400,3,0.0775040885814087,0,0
"1371","University at Buffalo",49700,3,0.0638992638010486,0,1
"1372","University of Advancing Technology",42900,3,0.06474338309878,0,1
"1373","University of Akron Main Campus",34800,3,0.0883998856424038,0,0
"1374","University of Alabama at Birmingham",40300,3,0.121092515417176,0,0
"1375","University of Alabama in Huntsville",46600,3,-0.00267053669924639,0,1
"1376","University of Alaska Anchorage",42000,3,0.0720288491063933,0,1
"1377","University of Alaska Fairbanks",38200,3,-0.0359808836767761,0,0
"1378","University of Alaska Southeast",39500,3,0.0361750177782391,0,0
"1379","University of Arizona",44400,3,-0.0264159413575969,0,1
"1380","University of Arkansas",43600,3,-0.0187334392677807,0,1
"1381","University of Arkansas-Fort Smith",29900,3,0.0734037862843813,0,0
"1382","University of Arkansas at Little Rock",34800,3,-0.0015347503570802,0,0
"1383","University of Arkansas at Pine Bluff",27400,3,-0.091133885817112,0,0
"1384","University of Arkansas for Medical Sciences",62400,3,-0.0280779590222363,0,1
"1385","University of Baltimore",58000,3,0.112171640902911,0,1
"1386","University of Bridgeport",40600,3,0.0076375360551976,0,0
"1387","University of California-Berkeley",62700,3,0.101447103664847,0,1
"1388","University of California-Davis",57100,3,0.0813101578421511,0,1
"1389","University of California-Irvine",55800,3,0.0777113037529788,0,1
"1390","University of California-Los Angeles",59200,3,0.0445957010166909,0,1
